Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
606,172.16.0.5-192.168.50.1-745-27454-17,172.16.0.5,745,192.168.50.1,27454,17,36:20.6,10965,124,0,54560,0,440,440,440,0,0,0,0,0,4975832.193,11308.70953,89.14634146,159.0725519,1087,0,10965,89.14634146,159.0725519,1087,0,0,0,0,0,0,0,0,0,0,2480,0,11308.70953,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,443.5483871,440,0,2480,0,0,0,0,0,0,124,54560,0,0,-1,-1,123,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
1650,172.16.0.5-192.168.50.1-746-37640-17,172.16.0.5,746,192.168.50.1,37640,17,36:20.6,1,2,0,160,0,80,80,80,0,0,0,0,0,1.60E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,120,80,0,40,0,0,0,0,0,0,2,160,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
4485,172.16.0.5-192.168.50.1-634-24086-17,172.16.0.5,634,192.168.50.1,24086,17,36:20.6,8468,100,0,44000,0,440,440,440,0,0,0,0,0,5196032.121,11809.16391,85.53535354,318.6110902,2977,0,8468,85.53535354,318.6110902,2977,0,0,0,0,0,0,0,0,0,0,2000,0,11809.16391,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,444.4,440,0,2000,0,0,0,0,0,0,100,44000,0,0,-1,-1,99,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
4011,172.16.0.5-192.168.50.1-747-40289-17,172.16.0.5,747,192.168.50.1,40289,17,36:20.6,51,6,0,1920,0,440,80,320,185.9032006,0,0,0,0,3.76E+07,117647.0588,10.2,20.58397435,47,0,51,10.2,20.58397435,47,0,0,0,0,0,0,0,0,0,0,120,0,117647.0588,0,80,440,337.1428571,175.6620131,30857.14286,0,0,0,0,0,0,0,0,0,393.3333333,320,0,120,0,0,0,0,0,0,6,1920,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2401,172.16.0.5-192.168.50.1-634-34352-17,172.16.0.5,634,192.168.50.1,34352,17,36:20.6,14070,114,0,50160,0,440,440,440,0,0,0,0,0,3565031.983,8102.345416,124.5132743,326.6862331,3014,0,14070,124.5132743,326.6862331,3014,0,0,0,0,0,0,0,0,0,0,2280,0,8102.345416,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,443.8596491,440,0,2280,0,0,0,0,0,0,114,50160,0,0,-1,-1,113,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
5130,172.16.0.5-192.168.50.1-634-30326-17,172.16.0.5,634,192.168.50.1,30326,17,36:20.6,8932,122,0,53680,0,440,440,440,0,0,0,0,0,6009852.217,13658.75504,73.81818182,247.0489493,1856,0,8932,73.81818182,247.0489493,1856,0,0,0,0,0,0,0,0,0,0,2440,0,13658.75504,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,443.6065574,440,0,2440,0,0,0,0,0,0,122,53680,0,0,-1,-1,121,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
1735,172.16.0.5-192.168.50.1-634-28735-17,172.16.0.5,634,192.168.50.1,28735,17,36:20.6,297,32,0,14080,0,440,440,440,0,0,0,0,0,4.74E+07,107744.1077,9.580645161,22.31408254,100,0,297,9.580645161,22.31408254,100,0,0,0,0,0,0,0,0,0,0,640,0,107744.1077,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,453.75,440,0,640,0,0,0,0,0,0,32,14080,0,0,-1,-1,31,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2294,172.16.0.5-192.168.50.1-748-25849-17,172.16.0.5,748,192.168.50.1,25849,17,36:20.6,959,8,0,2944,0,440,152,368,133.3180944,0,0,0,0,3069864.442,8342.022941,137,220.005303,515,1,959,137,220.005303,515,1,0,0,0,0,0,0,0,0,0,160,0,8342.022941,0,152,440,376,126.9960629,16128,0,0,0,0,0,0,0,0,0,423,368,0,160,0,0,0,0,0,0,8,2944,0,0,-1,-1,7,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
5541,172.16.0.5-192.168.50.1-749-27587-17,172.16.0.5,749,192.168.50.1,27587,17,36:20.6,24289,74,0,32560,0,440,440,440,0,0,0,0,0,1340524.517,3046.64663,332.7260274,1242.201342,7623,0,24289,332.7260274,1242.201342,7623,0,0,0,0,0,0,0,0,0,0,1480,0,3046.64663,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,445.9459459,440,0,1480,0,0,0,0,0,0,74,32560,0,0,-1,-1,73,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
1517,172.16.0.5-192.168.50.1-750-32181-17,172.16.0.5,750,192.168.50.1,32181,17,36:20.6,11629,38,0,16720,0,440,440,440,0,0,0,0,0,1437784.848,3267.692837,314.2972973,1262.988978,7616,0,11629,314.2972973,1262.988978,7616,0,0,0,0,0,0,0,0,0,0,760,0,3267.692837,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,451.5789474,440,0,760,0,0,0,0,0,0,38,16720,0,0,-1,-1,37,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
4437,172.16.0.5-192.168.50.1-751-5480-17,172.16.0.5,751,192.168.50.1,5480,17,36:20.6,157,22,0,9680,0,440,440,440,0,0,0,0,0,6.17E+07,140127.3885,7.476190476,15.87960657,47,0,157,7.476190476,15.87960657,47,0,0,0,0,0,0,0,0,0,0,440,0,140127.3885,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,460,440,0,440,0,0,0,0,0,0,22,9680,0,0,-1,-1,21,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2777,172.16.0.5-192.168.50.1-752-42256-17,172.16.0.5,752,192.168.50.1,42256,17,36:20.6,4017,108,0,47520,0,440,440,440,0,0,0,0,0,1.18E+07,26885.73562,37.54205607,77.66574248,405,0,4017,37.54205607,77.66574248,405,0,0,0,0,0,0,0,0,0,0,2160,0,26885.73562,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,444.0740741,440,0,2160,0,0,0,0,0,0,108,47520,0,0,-1,-1,107,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
834,172.16.0.5-192.168.50.1-634-28834-17,172.16.0.5,634,192.168.50.1,28834,17,36:20.6,451548,60,0,26400,0,440,440,440,0,0,0,0,0,58465.54519,132.8762391,7653.355932,9152.78847,30536,0,451548,7653.355932,9152.78847,30536,0,0,0,0,0,0,0,0,0,0,7812,0,132.8762391,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,447.3333333,440,0,7812,0,0,0,0,0,0,60,26400,0,0,-1,-1,59,8,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2724,172.16.0.5-192.168.50.1-753-17502-17,172.16.0.5,753,192.168.50.1,17502,17,36:20.6,788,90,0,39600,0,440,440,440,0,0,0,0,0,5.03E+07,114213.198,8.853932584,17.31693244,90,0,788,8.853932584,17.31693244,90,0,0,0,0,0,0,0,0,0,0,1800,0,114213.198,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,444.8888889,440,0,1800,0,0,0,0,0,0,90,39600,0,0,-1,-1,89,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2391,172.16.0.5-192.168.50.1-634-49533-17,172.16.0.5,634,192.168.50.1,49533,17,36:20.6,1,2,0,880,0,440,440,440,0,0,0,0,0,8.80E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,660,440,0,40,0,0,0,0,0,0,2,880,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
4241,172.16.0.5-192.168.50.1-754-4720-17,172.16.0.5,754,192.168.50.1,4720,17,36:20.6,3299,4,0,1760,0,440,440,440,0,0,0,0,0,533494.9985,1212.488633,1099.666667,1864.099336,3252,2,3299,1099.666667,1864.099336,3252,2,0,0,0,0,0,0,0,0,0,80,0,1212.488633,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,550,440,0,80,0,0,0,0,0,0,4,1760,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2692,172.16.0.5-192.168.50.1-755-1258-17,172.16.0.5,755,192.168.50.1,1258,17,36:20.6,815,98,0,43120,0,440,440,440,0,0,0,0,0,5.29E+07,120245.3988,8.402061856,16.70931614,55,0,815,8.402061856,16.70931614,55,0,0,0,0,0,0,0,0,0,0,1960,0,120245.3988,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,444.4897959,440,0,1960,0,0,0,0,0,0,98,43120,0,0,-1,-1,97,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2190,172.16.0.5-192.168.50.1-634-10686-17,172.16.0.5,634,192.168.50.1,10686,17,36:20.6,354,30,0,13200,0,440,440,440,0,0,0,0,0,3.73E+07,84745.76271,12.20689655,19.6111836,50,0,354,12.20689655,19.6111836,50,0,0,0,0,0,0,0,0,0,0,600,0,84745.76271,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,454.6666667,440,0,600,0,0,0,0,0,0,30,13200,0,0,-1,-1,29,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
5182,172.16.0.5-192.168.50.1-634-46841-17,172.16.0.5,634,192.168.50.1,46841,17,36:20.6,80918,134,0,58960,0,440,440,440,0,0,0,0,0,728638.869,1655.997429,608.406015,2028.299885,11533,0,80918,608.406015,2028.299885,11533,0,0,0,0,0,0,0,0,0,0,2896,0,1655.997429,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,443.2835821,440,0,2896,0,0,0,0,0,0,134,58960,0,0,-1,-1,133,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
3538,172.16.0.5-192.168.50.1-634-43706-17,172.16.0.5,634,192.168.50.1,43706,17,36:20.6,404,60,0,26400,0,440,440,440,0,0,0,0,0,6.53E+07,148514.8515,6.847457627,16.91542202,90,0,404,6.847457627,16.91542202,90,0,0,0,0,0,0,0,0,0,0,1200,0,148514.8515,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,447.3333333,440,0,1200,0,0,0,0,0,0,60,26400,0,0,-1,-1,59,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2482,172.16.0.5-192.168.50.1-756-55128-17,172.16.0.5,756,192.168.50.1,55128,17,36:20.6,1,2,0,880,0,440,440,440,0,0,0,0,0,8.80E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,660,440,0,40,0,0,0,0,0,0,2,880,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
3610,172.16.0.5-192.168.50.1-757-48487-17,172.16.0.5,757,192.168.50.1,48487,17,36:20.6,5719,94,0,41360,0,440,440,440,0,0,0,0,0,7232033.572,16436.43994,61.49462366,132.1529601,849,0,5719,61.49462366,132.1529601,849,0,0,0,0,0,0,0,0,0,0,1880,0,16436.43994,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,444.6808511,440,0,1880,0,0,0,0,0,0,94,41360,0,0,-1,-1,93,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
1358,172.16.0.5-192.168.50.1-634-17092-17,172.16.0.5,634,192.168.50.1,17092,17,36:20.6,851,92,0,40480,0,440,440,440,0,0,0,0,0,4.76E+07,108108.1081,9.351648352,18.29108686,94,0,851,9.351648352,18.29108686,94,0,0,0,0,0,0,0,0,0,0,1840,0,108108.1081,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,444.7826087,440,0,1840,0,0,0,0,0,0,92,40480,0,0,-1,-1,91,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
4242,172.16.0.5-192.168.50.1-634-37625-17,172.16.0.5,634,192.168.50.1,37625,17,36:20.6,643,54,0,23760,0,440,440,440,0,0,0,0,0,3.70E+07,83981.33748,12.13207547,21.22230117,96,0,643,12.13207547,21.22230117,96,0,0,0,0,0,0,0,0,0,0,1080,0,83981.33748,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,448.1481481,440,0,1080,0,0,0,0,0,0,54,23760,0,0,-1,-1,53,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
5591,172.16.0.5-192.168.50.1-758-58742-17,172.16.0.5,758,192.168.50.1,58742,17,36:20.6,98,6,0,2640,0,440,440,440,0,0,0,0,0,2.69E+07,61224.4898,19.6,42.71182506,96,0,98,19.6,42.71182506,96,0,0,0,0,0,0,0,0,0,0,120,0,61224.4898,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,513.3333333,440,0,120,0,0,0,0,0,0,6,2640,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
1193,172.16.0.5-192.168.50.1-634-21589-17,172.16.0.5,634,192.168.50.1,21589,17,36:20.6,347,44,0,19360,0,440,440,440,0,0,0,0,0,5.58E+07,126801.1527,8.069767442,19.54530189,95,0,347,8.069767442,19.54530189,95,0,0,0,0,0,0,0,0,0,0,880,0,126801.1527,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,450,440,0,880,0,0,0,0,0,0,44,19360,0,0,-1,-1,43,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
545,172.16.0.5-192.168.50.1-634-51285-17,172.16.0.5,634,192.168.50.1,51285,17,36:20.6,14183,122,0,53680,0,440,440,440,0,0,0,0,0,3784812.804,8601.847282,117.214876,284.2872727,2511,0,14183,117.214876,284.2872727,2511,0,0,0,0,0,0,0,0,0,0,2440,0,8601.847282,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,443.6065574,440,0,2440,0,0,0,0,0,0,122,53680,0,0,-1,-1,121,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
3629,172.16.0.5-192.168.50.1-759-41724-17,172.16.0.5,759,192.168.50.1,41724,17,36:20.6,48713,32,0,14080,0,440,440,440,0,0,0,0,0,289039.8867,656.9088334,1571.387097,2431.714096,9199,0,48713,1571.387097,2431.714096,9199,0,0,0,0,0,0,0,0,0,0,640,0,656.9088334,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,453.75,440,0,640,0,0,0,0,0,0,32,14080,0,0,-1,-1,31,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2915,172.16.0.5-192.168.50.1-760-51932-17,172.16.0.5,760,192.168.50.1,51932,17,36:20.6,542,86,0,37840,0,440,440,440,0,0,0,0,0,6.98E+07,158671.5867,6.376470588,13.7969773,47,0,542,6.376470588,13.7969773,47,0,0,0,0,0,0,0,0,0,0,1720,0,158671.5867,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,445.1162791,440,0,1720,0,0,0,0,0,0,86,37840,0,0,-1,-1,85,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
45,172.16.0.5-192.168.50.1-634-13620-17,172.16.0.5,634,192.168.50.1,13620,17,36:20.6,4219,10,0,4400,0,440,440,440,0,0,0,0,0,1042901.161,2370.229912,468.7777778,762.1849805,2076,1,4219,468.7777778,762.1849805,2076,1,0,0,0,0,0,0,0,0,0,200,0,2370.229912,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,484,440,0,200,0,0,0,0,0,0,10,4400,0,0,-1,-1,9,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2057,172.16.0.5-192.168.50.1-634-4411-17,172.16.0.5,634,192.168.50.1,4411,17,36:20.6,753,54,0,23760,0,440,440,440,0,0,0,0,0,3.16E+07,71713.14741,14.20754717,40.49660883,242,0,753,14.20754717,40.49660883,242,0,0,0,0,0,0,0,0,0,0,1080,0,71713.14741,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,448.1481481,440,0,1080,0,0,0,0,0,0,54,23760,0,0,-1,-1,53,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
3184,172.16.0.5-192.168.50.1-634-58192-17,172.16.0.5,634,192.168.50.1,58192,17,36:20.6,72460,86,0,37840,0,440,440,440,0,0,0,0,0,522219.1554,1186.861717,852.4705882,6571.814734,60433,0,72460,852.4705882,6571.814734,60433,0,0,0,0,0,0,0,0,0,0,1720,0,1186.861717,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,445.1162791,440,0,1720,0,0,0,0,0,0,86,37840,0,0,-1,-1,85,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
4721,172.16.0.5-192.168.50.1-634-14299-17,172.16.0.5,634,192.168.50.1,14299,17,36:20.6,553,64,0,28160,0,440,440,440,0,0,0,0,0,5.09E+07,115732.3689,8.777777778,19.38110524,104,0,553,8.777777778,19.38110524,104,0,0,0,0,0,0,0,0,0,0,1280,0,115732.3689,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,446.875,440,0,1280,0,0,0,0,0,0,64,28160,0,0,-1,-1,63,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
5605,172.16.0.5-192.168.50.1-634-14816-17,172.16.0.5,634,192.168.50.1,14816,17,36:20.6,7272,6,0,1920,0,440,80,320,185.9032006,0,0,0,0,264026.4026,825.0825083,1454.4,3250.460244,7269,0,7272,1454.4,3250.460244,7269,0,0,0,0,0,0,0,0,0,0,120,0,825.0825083,0,80,440,337.1428571,175.6620131,30857.14286,0,0,0,0,0,0,0,0,0,393.3333333,320,0,120,0,0,0,0,0,0,6,1920,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
2095,172.16.0.5-192.168.50.1-634-36054-17,172.16.0.5,634,192.168.50.1,36054,17,36:20.6,1964,6,0,2640,0,440,440,440,0,0,0,0,0,1344195.519,3054.989817,392.8,876.6505575,1961,0,1964,392.8,876.6505575,1961,0,0,0,0,0,0,0,0,0,0,120,0,3054.989817,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,513.3333333,440,0,120,0,0,0,0,0,0,6,2640,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
1111,172.16.0.5-192.168.50.1-634-21132-17,172.16.0.5,634,192.168.50.1,21132,17,36:20.6,54,8,0,3520,0,440,440,440,0,0,0,0,0,6.52E+07,148148.1481,7.714285714,18.21825354,49,0,54,7.714285714,18.21825354,49,0,0,0,0,0,0,0,0,0,0,160,0,148148.1481,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,495,440,0,160,0,0,0,0,0,0,8,3520,0,0,-1,-1,7,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
5549,172.16.0.5-192.168.50.1-761-47682-17,172.16.0.5,761,192.168.50.1,47682,17,36:20.6,410,48,0,21120,0,440,440,440,0,0,0,0,0,5.15E+07,117073.1707,8.723404255,19.98662828,102,0,410,8.723404255,19.98662828,102,0,0,0,0,0,0,0,0,0,0,960,0,117073.1707,0,440,440,440,0,0,0,0,0,0,0,0,0,0,0,449.1666667,440,0,960,0,0,0,0,0,0,48,21120,0,0,-1,-1,47,20,0,0,0,0,0,0,0,0,0,1,DrDoS_NTP
